serveralias,country,year,survey,relpath,ext,ndir,code,surv,surveyid,folder1,folder2,filename,pos,ntoken,type
EDU,SSA,2000,SACMEQ,SSA\SSA_2000_SACMEQ\SSA_2000_SACMEQ_v01_M_v01_A_GLAD\Data\Harmonized\SSA_2000_SACMEQ_v01_M_v01_A_GLAD_CLO.dta,dta,5,SSA,SSA_2000_SACMEQ,SSA_2000_SACMEQ_v01_M_v01_A_GLAD,Data,Harmonized,SSA_2000_SACMEQ_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,SSA,2007,SACMEQ,SSA\SSA_2007_SACMEQ\SSA_2007_SACMEQ_v01_M\Data\Stata\back_03_2007_06_9.dta,dta,5,SSA,SSA_2007_SACMEQ,SSA_2007_SACMEQ_v01_M,Data,Stata,back_03_2007_06_9.dta,4,4,RAW
EDU,SSA,2007,SACMEQ,SSA\SSA_2007_SACMEQ\SSA_2007_SACMEQ_v01_M_v01_A_GLAD\Data\Harmonized\SSA_2007_SACMEQ_v01_M_v01_A_GLAD_ALL.dta,dta,5,SSA,SSA_2007_SACMEQ,SSA_2007_SACMEQ_v01_M_v01_A_GLAD,Data,Harmonized,SSA_2007_SACMEQ_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,SSA,1995,SACMEQ,SSA\SSA_1995_SACMEQ\SSA_1995_SACMEQ_v01_M\Data\Stata\back_03_1995_06_9.dta,dta,5,SSA,SSA_1995_SACMEQ,SSA_1995_SACMEQ_v01_M,Data,Stata,back_03_1995_06_9.dta,4,4,RAW
EDU,SSA,2014,PASEC,SSA\SSA_2014_PASEC\SSA_2014_PASEC_v01_M_v01_A_GLAD\Data\Harmonized\SSA_2014_PASEC_v01_M_v01_A_GLAD_BASE.dta,dta,5,SSA,SSA_2014_PASEC,SSA_2014_PASEC_v01_M_v01_A_GLAD,Data,Harmonized,SSA_2014_PASEC_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,SSA,2014,PASEC,SSA\SSA_2014_PASEC\SSA_2014_PASEC_v01_M\Data\Stata\PASEC2014_GRADE2.dta,dta,5,SSA,SSA_2014_PASEC,SSA_2014_PASEC_v01_M,Data,Stata,PASEC2014_GRADE2.dta,4,4,RAW
EDU,SWZ,2007,SACMEQ,SWZ\SWZ_2007_SACMEQ\SWZ_2007_SACMEQ_v01_M_v01_A_GLAD\Data\Harmonized\SWZ_2007_SACMEQ_v01_M_v01_A_GLAD_ALL.dta,dta,5,SWZ,SWZ_2007_SACMEQ,SWZ_2007_SACMEQ_v01_M_v01_A_GLAD,Data,Harmonized,SWZ_2007_SACMEQ_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,SWZ,2000,SACMEQ,SWZ\SWZ_2000_SACMEQ\SWZ_2000_SACMEQ_v01_M_v01_A_GLAD\Data\Harmonized\SWZ_2000_SACMEQ_v01_M_v01_A_GLAD_BASE.dta,dta,5,SWZ,SWZ_2000_SACMEQ,SWZ_2000_SACMEQ_v01_M_v01_A_GLAD,Data,Harmonized,SWZ_2000_SACMEQ_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,BEN,2014,PASEC,BEN\BEN_2014_PASEC\BEN_2014_PASEC_v02_M\Data\Stata\BENIN_GRADE2.dta,dta,5,BEN,BEN_2014_PASEC,BEN_2014_PASEC_v02_M,Data,Stata,BENIN_GRADE2.dta,4,4,RAW
EDU,BEN,2014,PASEC,BEN\BEN_2014_PASEC\BEN_2014_PASEC_v01_M_v01_A_GLAD\Data\Harmonized\BEN_2014_PASEC_v01_M_v01_A_GLAD_ALL.dta,dta,5,BEN,BEN_2014_PASEC,BEN_2014_PASEC_v01_M_v01_A_GLAD,Data,Harmonized,BEN_2014_PASEC_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,BEN,2005,PASEC,BEN\BEN_2005_PASEC\BEN_2005_PASEC_v02_M\Data\Stata\BEN5_2005.dta,dta,5,BEN,BEN_2005_PASEC,BEN_2005_PASEC_v02_M,Data,Stata,BEN5_2005.dta,4,4,RAW
EDU,QAT,2006,PIRLS,QAT\QAT_2006_PIRLS\QAT_2006_PIRLS_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2006_PIRLS_v01_M_v01_A_GLAD_CLO.dta,dta,5,QAT,QAT_2006_PIRLS,QAT_2006_PIRLS_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2006_PIRLS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,QAT,2006,PIRLS,QAT\QAT_2006_PIRLS\QAT_2006_PIRLS_v01_M\Data\Stata\QAT_2006_PIRLS_v01_M_ASA.dta,dta,5,QAT,QAT_2006_PIRLS,QAT_2006_PIRLS_v01_M,Data,Stata,QAT_2006_PIRLS_v01_M_ASA.dta,4,4,RAW
EDU,QAT,2007,TIMSS,QAT\QAT_2007_TIMSS\QAT_2007_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2007_TIMSS_v01_M_v01_A_GLAD_BASE.dta,dta,5,QAT,QAT_2007_TIMSS,QAT_2007_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2007_TIMSS_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,QAT,2007,TIMSS,QAT\QAT_2007_TIMSS\QAT_2007_TIMSS_v01_M\Data\Stata\QAT_2007_TIMSS_v01_M_ADP_.dta,dta,5,QAT,QAT_2007_TIMSS,QAT_2007_TIMSS_v01_M,Data,Stata,QAT_2007_TIMSS_v01_M_ADP_.dta,4,4,RAW
EDU,QAT,2006,PISA,QAT\QAT_2006_PISA\QAT_2006_PISA_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2006_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,QAT,QAT_2006_PISA,QAT_2006_PISA_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2006_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,QAT,2006,PISA,QAT\QAT_2006_PISA\QAT_2006_PISA_v01_M\Data\Stata\QAT_2006_INTSch.dta,dta,5,QAT,QAT_2006_PISA,QAT_2006_PISA_v01_M,Data,Stata,QAT_2006_INTSch.dta,4,4,RAW
EDU,QAT,2012,PISA,QAT\QAT_2012_PISA\QAT_2012_PISA_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2012_PISA_v01_M_v01_A_GLAD_ALL.dta,dta,5,QAT,QAT_2012_PISA,QAT_2012_PISA_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2012_PISA_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,QAT,2012,PISA,QAT\QAT_2012_PISA\QAT_2012_PISA_v01_M\Data\Stata\QAT_2012_INTscq.dta,dta,5,QAT,QAT_2012_PISA,QAT_2012_PISA_v01_M,Data,Stata,QAT_2012_INTscq.dta,4,4,RAW
EDU,QAT,2018,PISA,QAT\QAT_2018_PISA\QAT_2018_PISA_v01_M\Data\Stata\QAT_CY07_MSU_SCH_QQQ.dta,dta,5,QAT,QAT_2018_PISA,QAT_2018_PISA_v01_M,Data,Stata,QAT_CY07_MSU_SCH_QQQ.dta,4,4,RAW
EDU,QAT,2018,PISA,QAT\QAT_2018_PISA\QAT_2018_PISA_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2018_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,QAT,QAT_2018_PISA,QAT_2018_PISA_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2018_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,QAT,2016,PIRLS,QAT\QAT_2016_PIRLS\QAT_2016_PIRLS_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2016_PIRLS_v01_M_v01_A_GLAD_ALL.dta,dta,5,QAT,QAT_2016_PIRLS,QAT_2016_PIRLS_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2016_PIRLS_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,QAT,2016,PIRLS,QAT\QAT_2016_PIRLS\QAT_2016_PIRLS_v01_M\Data\Stata\QAT_2016_PIRLS_v01_M_ASA.dta,dta,5,QAT,QAT_2016_PIRLS,QAT_2016_PIRLS_v01_M,Data,Stata,QAT_2016_PIRLS_v01_M_ASA.dta,4,4,RAW
EDU,QAT,2011,TIMSS,QAT\QAT_2011_TIMSS\QAT_2011_TIMSS_v01_M\Data\Stata\QAT_2011_TIMSS_v01_M_BCG.dta,dta,5,QAT,QAT_2011_TIMSS,QAT_2011_TIMSS_v01_M,Data,Stata,QAT_2011_TIMSS_v01_M_BCG.dta,4,4,RAW
EDU,QAT,2011,TIMSS,QAT\QAT_2011_TIMSS\QAT_2011_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2011_TIMSS_v01_M_v01_A_GLAD_ALL.dta,dta,5,QAT,QAT_2011_TIMSS,QAT_2011_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2011_TIMSS_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,QAT,2015,TIMSS,QAT\QAT_2015_TIMSS\QAT_2015_TIMSS_v01_M\Data\Stata\QAT_2015_TIMSS_v01_M_AST.dta,dta,5,QAT,QAT_2015_TIMSS,QAT_2015_TIMSS_v01_M,Data,Stata,QAT_2015_TIMSS_v01_M_AST.dta,4,4,RAW
EDU,QAT,2015,TIMSS,QAT\QAT_2015_TIMSS\QAT_2015_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2015_TIMSS_v01_M_v01_A_GLAD_CLO.dta,dta,5,QAT,QAT_2015_TIMSS,QAT_2015_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2015_TIMSS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,QAT,2011,PIRLS,QAT\QAT_2011_PIRLS\QAT_2011_PIRLS_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2011_PIRLS_v01_M_v01_A_GLAD_BASE.dta,dta,5,QAT,QAT_2011_PIRLS,QAT_2011_PIRLS_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2011_PIRLS_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,QAT,2011,PIRLS,QAT\QAT_2011_PIRLS\QAT_2011_PIRLS_v01_M\Data\Stata\QAT_2011_PIRLS_v01_M_ASG.dta,dta,5,QAT,QAT_2011_PIRLS,QAT_2011_PIRLS_v01_M,Data,Stata,QAT_2011_PIRLS_v01_M_ASG.dta,4,4,RAW
EDU,QAT,2009,PISA,QAT\QAT_2009_PISA\QAT_2009_PISA_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2009_PISA_v01_M_v01_A_GLAD_ALL.dta,dta,5,QAT,QAT_2009_PISA,QAT_2009_PISA_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2009_PISA_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,QAT,2009,PISA,QAT\QAT_2009_PISA\QAT_2009_PISA_v01_M\Data\Stata\QAT_2009_INTstq.dta,dta,5,QAT,QAT_2009_PISA,QAT_2009_PISA_v01_M,Data,Stata,QAT_2009_INTstq.dta,4,4,RAW
EDU,QAT,2015,PISA,QAT\QAT_2015_PISA\QAT_2015_PISA_v01_M_v01_A_GLAD\Data\Harmonized\QAT_2015_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,QAT,QAT_2015_PISA,QAT_2015_PISA_v01_M_v01_A_GLAD,Data,Harmonized,QAT_2015_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2000,PISA,POL\POL_2000_PISA\POL_2000_PISA_v01_M\Data\Stata\POL_2000_escs.dta,dta,5,POL,POL_2000_PISA,POL_2000_PISA_v01_M,Data,Stata,POL_2000_escs.dta,4,4,RAW
EDU,POL,2000,PISA,POL\POL_2000_PISA\POL_2000_PISA_v01_M_v01_A_GLAD\Data\Harmonized\POL_2000_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,POL,POL_2000_PISA,POL_2000_PISA_v01_M_v01_A_GLAD,Data,Harmonized,POL_2000_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2012,PISA,POL\POL_2012_PISA\POL_2012_PISA_v01_M_v01_A_GLAD\Data\Harmonized\POL_2012_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,POL,POL_2012_PISA,POL_2012_PISA_v01_M_v01_A_GLAD,Data,Harmonized,POL_2012_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2012,PISA,POL\POL_2012_PISA\POL_2012_PISA_v01_M\Data\Stata\POL_2012_INTscq.dta,dta,5,POL,POL_2012_PISA,POL_2012_PISA_v01_M,Data,Stata,POL_2012_INTscq.dta,4,4,RAW
EDU,POL,2015,PISA,POL\POL_2015_PISA\POL_2015_PISA_v01_M\Data\Stata\POL_2015_CMB_STU_QQQ.dta,dta,5,POL,POL_2015_PISA,POL_2015_PISA_v01_M,Data,Stata,POL_2015_CMB_STU_QQQ.dta,4,4,RAW
EDU,POL,2015,PISA,POL\POL_2015_PISA\POL_2015_PISA_v01_M_v01_A_GLAD\Data\Harmonized\POL_2015_PISA_v01_M_v01_A_GLAD_ALL.dta,dta,5,POL,POL_2015_PISA,POL_2015_PISA_v01_M_v01_A_GLAD,Data,Harmonized,POL_2015_PISA_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,POL,2016,PIRLS,POL\POL_2016_PIRLS\POL_2016_PIRLS_v01_M_v01_A_GLAD\Data\Harmonized\POL_2016_PIRLS_v01_M_v01_A_GLAD_CLO.dta,dta,5,POL,POL_2016_PIRLS,POL_2016_PIRLS_v01_M_v01_A_GLAD,Data,Harmonized,POL_2016_PIRLS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,POL,2016,PIRLS,POL\POL_2016_PIRLS\POL_2016_PIRLS_v01_M\Data\Stata\POL_2016_PIRLS_v01_M_ASG.dta,dta,5,POL,POL_2016_PIRLS,POL_2016_PIRLS_v01_M,Data,Stata,POL_2016_PIRLS_v01_M_ASG.dta,4,4,RAW
EDU,POL,2009,PISA,POL\POL_2009_PISA\POL_2009_PISA_v01_M_v01_A_GLAD\Data\Harmonized\POL_2009_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,POL,POL_2009_PISA,POL_2009_PISA_v01_M_v01_A_GLAD,Data,Harmonized,POL_2009_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2009,PISA,POL\POL_2009_PISA\POL_2009_PISA_v01_M\Data\Stata\POL_2009_INTscq.dta,dta,5,POL,POL_2009_PISA,POL_2009_PISA_v01_M,Data,Stata,POL_2009_INTscq.dta,4,4,RAW
EDU,POL,2011,TIMSS,POL\POL_2011_TIMSS\POL_2011_TIMSS_v01_M\Data\Stata\POL_2011_TIMSS_v01_M_ASG.dta,dta,5,POL,POL_2011_TIMSS,POL_2011_TIMSS_v01_M,Data,Stata,POL_2011_TIMSS_v01_M_ASG.dta,4,4,RAW
EDU,POL,2011,TIMSS,POL\POL_2011_TIMSS\POL_2011_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\POL_2011_TIMSS_v01_M_v01_A_GLAD_BASE.dta,dta,5,POL,POL_2011_TIMSS,POL_2011_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,POL_2011_TIMSS_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2003,PISA,POL\POL_2003_PISA\POL_2003_PISA_v01_M_v01_A_GLAD\Data\Harmonized\POL_2003_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,POL,POL_2003_PISA,POL_2003_PISA_v01_M_v01_A_GLAD,Data,Harmonized,POL_2003_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2003,PISA,POL\POL_2003_PISA\POL_2003_PISA_v01_M\Data\Stata\POL_2003_INTschi.dta,dta,5,POL,POL_2003_PISA,POL_2003_PISA_v01_M,Data,Stata,POL_2003_INTschi.dta,4,4,RAW
EDU,POL,2015,TIMSS,POL\POL_2015_TIMSS\POL_2015_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\POL_2015_TIMSS_v01_M_v01_A_GLAD_BASE.dta,dta,5,POL,POL_2015_TIMSS,POL_2015_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,POL_2015_TIMSS_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2015,TIMSS,POL\POL_2015_TIMSS\POL_2015_TIMSS_v01_M\Data\Stata\POL_2015_TIMSS_v01_M_ASH.dta,dta,5,POL,POL_2015_TIMSS,POL_2015_TIMSS_v01_M,Data,Stata,POL_2015_TIMSS_v01_M_ASH.dta,4,4,RAW
EDU,POL,2018,PISA,POL\POL_2018_PISA\POL_2018_PISA_v01_M\Data\Stata\POL_CY07_MSU_STU_QQQ.dta,dta,5,POL,POL_2018_PISA,POL_2018_PISA_v01_M,Data,Stata,POL_CY07_MSU_STU_QQQ.dta,4,4,RAW
EDU,POL,2018,PISA,POL\POL_2018_PISA\POL_2018_PISA_v01_M_v01_A_GLAD\Data\Harmonized\POL_2018_PISA_v01_M_v01_A_GLAD_ALL.dta,dta,5,POL,POL_2018_PISA,POL_2018_PISA_v01_M_v01_A_GLAD,Data,Harmonized,POL_2018_PISA_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,POL,2006,PIRLS,POL\POL_2006_PIRLS\POL_2006_PIRLS_v01_M_v01_A_GLAD\Data\Harmonized\POL_2006_PIRLS_v01_M_v01_A_GLAD_ALL.dta,dta,5,POL,POL_2006_PIRLS,POL_2006_PIRLS_v01_M_v01_A_GLAD,Data,Harmonized,POL_2006_PIRLS_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,POL,2006,PIRLS,POL\POL_2006_PIRLS\POL_2006_PIRLS_v01_M\Data\Stata\POL_2006_PIRLS_v01_M_ASA.dta,dta,5,POL,POL_2006_PIRLS,POL_2006_PIRLS_v01_M,Data,Stata,POL_2006_PIRLS_v01_M_ASA.dta,4,4,RAW
EDU,POL,2006,PISA,POL\POL_2006_PISA\POL_2006_PISA_v01_M_v01_A_GLAD\Data\Harmonized\POL_2006_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,POL,POL_2006_PISA,POL_2006_PISA_v01_M_v01_A_GLAD,Data,Harmonized,POL_2006_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,POL,2006,PISA,POL\POL_2006_PISA\POL_2006_PISA_v01_M\Data\Stata\POL_2006_INTStu.dta,dta,5,POL,POL_2006_PISA,POL_2006_PISA_v01_M,Data,Stata,POL_2006_INTStu.dta,4,4,RAW
EDU,POL,2011,PIRLS,POL\POL_2011_PIRLS\POL_2011_PIRLS_v01_M_v01_A_GLAD\Data\Harmonized\POL_2011_PIRLS_v01_M_v01_A_GLAD_CLO.dta,dta,5,POL,POL_2011_PIRLS,POL_2011_PIRLS_v01_M_v01_A_GLAD,Data,Harmonized,POL_2011_PIRLS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,POL,2011,PIRLS,POL\POL_2011_PIRLS\POL_2011_PIRLS_v01_M\Data\Stata\POL_2011_PIRLS_v01_M_ACG.dta,dta,5,POL,POL_2011_PIRLS,POL_2011_PIRLS_v01_M,Data,Stata,POL_2011_PIRLS_v01_M_ACG.dta,4,4,RAW
EDU,DZA,2007,TIMSS,DZA\DZA_2007_TIMSS\DZA_2007_TIMSS_v01_M\Data\Stata\DZA_2007_TIMSS_v01_M_AST.dta,dta,5,DZA,DZA_2007_TIMSS,DZA_2007_TIMSS_v01_M,Data,Stata,DZA_2007_TIMSS_v01_M_AST.dta,4,4,RAW
EDU,DZA,2007,TIMSS,DZA\DZA_2007_TIMSS\DZA_2007_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\DZA_2007_TIMSS_v01_M_v01_A_GLAD_CLO.dta,dta,5,DZA,DZA_2007_TIMSS,DZA_2007_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,DZA_2007_TIMSS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,DZA,2015,PISA,DZA\DZA_2015_PISA\DZA_2015_PISA_v01_M_v01_A_GLAD\Data\Harmonized\DZA_2015_PISA_v01_M_v01_A_GLAD_ALL.dta,dta,5,DZA,DZA_2015_PISA,DZA_2015_PISA_v01_M_v01_A_GLAD,Data,Harmonized,DZA_2015_PISA_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,DZA,2015,PISA,DZA\DZA_2015_PISA\DZA_2015_PISA_v01_M\Data\Stata\DZA_2015_CMB_STU_QQQ.dta,dta,5,DZA,DZA_2015_PISA,DZA_2015_PISA_v01_M,Data,Stata,DZA_2015_CMB_STU_QQQ.dta,4,4,RAW
EDU,ARM,2003,TIMSS,ARM\ARM_2003_TIMSS\ARM_2003_TIMSS_v01_M\Data\Stata\ARM_2003_TIMSS_v01_M_BCG.dta,dta,5,ARM,ARM_2003_TIMSS,ARM_2003_TIMSS_v01_M,Data,Stata,ARM_2003_TIMSS_v01_M_BCG.dta,4,4,RAW
EDU,ARM,2003,TIMSS,ARM\ARM_2003_TIMSS\ARM_2003_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\ARM_2003_TIMSS_v01_M_v01_A_GLAD_ALL.dta,dta,5,ARM,ARM_2003_TIMSS,ARM_2003_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,ARM_2003_TIMSS_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,ARM,2011,TIMSS,ARM\ARM_2011_TIMSS\ARM_2011_TIMSS_v01_M\Data\Stata\ARM_2011_TIMSS_v01_M_ASA.dta,dta,5,ARM,ARM_2011_TIMSS,ARM_2011_TIMSS_v01_M,Data,Stata,ARM_2011_TIMSS_v01_M_ASA.dta,4,4,RAW
EDU,ARM,2011,TIMSS,ARM\ARM_2011_TIMSS\ARM_2011_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\ARM_2011_TIMSS_v01_M_v01_A_GLAD_ALL.dta,dta,5,ARM,ARM_2011_TIMSS,ARM_2011_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,ARM_2011_TIMSS_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,ARM,2015,TIMSS,ARM\ARM_2015_TIMSS\ARM_2015_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\ARM_2015_TIMSS_v01_M_v01_A_GLAD_ALL.dta,dta,5,ARM,ARM_2015_TIMSS,ARM_2015_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,ARM_2015_TIMSS_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,ARM,2015,TIMSS,ARM\ARM_2015_TIMSS\ARM_2015_TIMSS_v01_M\Data\Stata\ARM_2015_TIMSS_v01_M_BCG.dta,dta,5,ARM,ARM_2015_TIMSS,ARM_2015_TIMSS_v01_M,Data,Stata,ARM_2015_TIMSS_v01_M_BCG.dta,4,4,RAW
EDU,ARM,2007,TIMSS,ARM\ARM_2007_TIMSS\ARM_2007_TIMSS_v01_M\Data\Stata\ARM_2007_TIMSS_v01_M_BSA.dta,dta,5,ARM,ARM_2007_TIMSS,ARM_2007_TIMSS_v01_M,Data,Stata,ARM_2007_TIMSS_v01_M_BSA.dta,4,4,RAW
EDU,ARM,2007,TIMSS,ARM\ARM_2007_TIMSS\ARM_2007_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\ARM_2007_TIMSS_v01_M_v01_A_GLAD_CLO.dta,dta,5,ARM,ARM_2007_TIMSS,ARM_2007_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,ARM_2007_TIMSS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,HRV,2011,TIMSS,HRV\HRV_2011_TIMSS\HRV_2011_TIMSS_v01_M\Data\Stata\HRV_2011_TIMSS_v01_M_ACG.dta,dta,5,HRV,HRV_2011_TIMSS,HRV_2011_TIMSS_v01_M,Data,Stata,HRV_2011_TIMSS_v01_M_ACG.dta,4,4,RAW
EDU,HRV,2011,TIMSS,HRV\HRV_2011_TIMSS\HRV_2011_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\HRV_2011_TIMSS_v01_M_v01_A_GLAD_CLO.dta,dta,5,HRV,HRV_2011_TIMSS,HRV_2011_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,HRV_2011_TIMSS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,HRV,2006,PISA,HRV\HRV_2006_PISA\HRV_2006_PISA_v01_M\Data\Stata\HRV_2006_INTPar.dta,dta,5,HRV,HRV_2006_PISA,HRV_2006_PISA_v01_M,Data,Stata,HRV_2006_INTPar.dta,4,4,RAW
EDU,HRV,2006,PISA,HRV\HRV_2006_PISA\HRV_2006_PISA_v01_M_v01_A_GLAD\Data\Harmonized\HRV_2006_PISA_v01_M_v01_A_GLAD_ALL.dta,dta,5,HRV,HRV_2006_PISA,HRV_2006_PISA_v01_M_v01_A_GLAD,Data,Harmonized,HRV_2006_PISA_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,HRV,2018,PISA,HRV\HRV_2018_PISA\HRV_2018_PISA_v01_M\Data\Stata\HRV_CY07_MSU_STU_QQQ.dta,dta,5,HRV,HRV_2018_PISA,HRV_2018_PISA_v01_M,Data,Stata,HRV_CY07_MSU_STU_QQQ.dta,4,4,RAW
EDU,HRV,2018,PISA,HRV\HRV_2018_PISA\HRV_2018_PISA_v01_M_v01_A_GLAD\Data\Harmonized\HRV_2018_PISA_v01_M_v01_A_GLAD_ALL.dta,dta,5,HRV,HRV_2018_PISA,HRV_2018_PISA_v01_M_v01_A_GLAD,Data,Harmonized,HRV_2018_PISA_v01_M_v01_A_GLAD_ALL.dta,4,7,Harmonized
EDU,HRV,2015,PISA,HRV\HRV_2015_PISA\HRV_2015_PISA_v01_M_v01_A_GLAD\Data\Harmonized\HRV_2015_PISA_v01_M_v01_A_GLAD_BASE.dta,dta,5,HRV,HRV_2015_PISA,HRV_2015_PISA_v01_M_v01_A_GLAD,Data,Harmonized,HRV_2015_PISA_v01_M_v01_A_GLAD_BASE.dta,4,7,Harmonized
EDU,HRV,2015,PISA,HRV\HRV_2015_PISA\HRV_2015_PISA_v01_M\Data\Stata\HRV_2015_CMB_SCH_QQQ.dta,dta,5,HRV,HRV_2015_PISA,HRV_2015_PISA_v01_M,Data,Stata,HRV_2015_CMB_SCH_QQQ.dta,4,4,RAW
EDU,HRV,2015,TIMSS,HRV\HRV_2015_TIMSS\HRV_2015_TIMSS_v01_M\Data\Stata\HRV_2015_TIMSS_v01_M_ASA.dta,dta,5,HRV,HRV_2015_TIMSS,HRV_2015_TIMSS_v01_M,Data,Stata,HRV_2015_TIMSS_v01_M_ASA.dta,4,4,RAW
EDU,HRV,2015,TIMSS,HRV\HRV_2015_TIMSS\HRV_2015_TIMSS_v01_M_v01_A_GLAD\Data\Harmonized\HRV_2015_TIMSS_v01_M_v01_A_GLAD_CLO.dta,dta,5,HRV,HRV_2015_TIMSS,HRV_2015_TIMSS_v01_M_v01_A_GLAD,Data,Harmonized,HRV_2015_TIMSS_v01_M_v01_A_GLAD_CLO.dta,4,7,Harmonized
EDU,HRV,2011,PIRLS,HRV\HRV_2011_PIRLS\HRV_2011_PIRLS_v01_M\Data\Stata\HRV_2011_PIRLS_v01_M_ACG.dta,dta,5,HRV,HRV_2011_PIRLS,HRV_2011_PIRLS_v01_M,Data,Stata,HRV_2011_PIRLS_v01_M_ACG.dta,4,4,RAW
